,place,pop1980,pop2000,pop2010,pop2022,pop2023,pop2030,pop2050,country,area,landAreaKm,cca2,cca3,netChange,growthRate,worldPercentage,density,densityMi,rank
1055,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1056,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1057,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1058,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1059,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1060,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1061,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1062,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1063,408,17973650.0,23367059.0,24686435.0,26069416.0,26160821,26569401.0,25807197.0,North Korea,120538,120410.0,KP,PRK,0.0028,0.0035,0.0033,217.2645,562.7151,56.0
1064,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1065,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1066,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1067,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1068,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1069,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1070,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1071,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1072,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1073,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1074,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1075,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1076,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1077,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1078,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1079,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1080,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1081,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1082,158,18100281.0,22194731.0,23083083.0,23893394.0,23923276,24027999.0,22445526.0,Taiwan,36193,36197.0,TW,TWN,0.0009,0.0013,0.003,660.9188,1711.7796,57.0
1083,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1084,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1085,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1086,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1087,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1088,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1089,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1090,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1091,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1092,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1093,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1094,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1095,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1096,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1097,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1098,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1099,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1100,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1101,466,7372581.0,11239101.0,15529181.0,22593590.0,23293698,28712294.0,47439802.0,Mali,1240192,1220190.0,ML,MLI,0.0225,0.031,0.0029,19.0902,49.4437,58.0
1102,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1103,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1104,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1105,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1106,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1107,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1108,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1109,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1110,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1111,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1112,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1113,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1114,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1115,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1116,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1117,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1118,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1119,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1120,854,6932967.0,11882888.0,16116845.0,22673762.0,23251485,27523563.0,40541548.0,Burkina Faso,272967,273600.0,BF,BFA,0.0185,0.0255,0.0029,84.9835,220.1073,59.0
1121,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1122,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1123,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1124,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1125,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1126,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1127,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1128,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1129,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1130,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1131,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1132,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1133,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1134,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1135,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1136,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1137,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1138,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1139,760,8898954.0,16307654.0,22337563.0,22125249.0,23227014,29824735.0,38306374.0,Syria,185180,183630.0,SY,SYR,0.0359,0.0498,0.0029,126.4881,327.6042,60.0
1140,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1141,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1142,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1143,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1144,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1145,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1146,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1147,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1148,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1149,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1150,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1151,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1152,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1153,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1154,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1155,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1156,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1157,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1158,144,14943645.0,18776371.0,20668557.0,21832143.0,21893579,22186970.0,21814985.0,Sri Lanka,65610,61860.0,LK,LKA,0.0018,0.0028,0.0027,353.9214,916.6565,61.0
1159,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1160,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1161,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1162,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1163,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1164,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1165,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1166,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1167,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1168,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1169,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1170,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1171,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1172,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1173,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1174,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1175,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1176,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1177,454,6267369.0,11229387.0,14718422.0,20405317.0,20931751,24944243.0,37159300.0,Malawi,118484,94280.0,MW,MWI,0.0169,0.0258,0.0026,222.0169,575.0237,62.0
1178,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1179,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1180,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1181,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1182,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1183,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1184,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1185,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1186,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1187,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1188,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1189,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1190,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1191,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1192,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1193,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1194,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1195,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1196,894,5720438.0,9891136.0,13792086.0,20017675.0,20569737,24676417.0,37460435.0,Zambia,752612,743390.0,ZM,ZMB,0.0178,0.0276,0.0026,27.6702,71.6658,63.0
1197,642,22125224.0,21919876.0,20335211.0,19659267.0,19892812,19023383.0,17457213.0,Romania,238391,230080.0,RO,ROU,-0.0103,0.0119,0.0025,86.4604,223.9325,64.0
1198,642,22125224.0,21919876.0,20335211.0,19659267.0,19892812,19023383.0,17457213.0,Romania,238391,230080.0,RO,ROU,-0.0103,0.0119,0.0025,86.4604,223.9325,64.0
1199,642,22125224.0,21919876.0,20335211.0,19659267.0,19892812,19023383.0,17457213.0,Romania,238391,230080.0,RO,ROU,-0.0103,0.0119,0.0025,86.4604,223.9325,64.0
1200,642,22125224.0,21919876.0,20335211.0,19659267.0,19892812,19023383.0,17457213.0,Romania,238391,230080.0,RO,ROU,-0.0103,0.0119,0.0025,86.4604,223.9325,64.0
